
year; month; day; hour; minute; second; latDirection; lonDirection; latitude; longitude; latDegree; lonDegree; depth; high; starID; sog; cog
2024; 10; 13; 9; 40; 12; E; N; 5001.959000; 1959.690600; 50.032650; 19.994843; -1853; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 16; E; N; 5001.958000; 1959.695200; 50.032631; 19.994921; -1853; 197.50; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 20; E; N; 5001.957000; 1959.700100; 50.032616; 19.995001; -1858; 197.50; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 24; E; N; 5001.955600; 1959.704700; 50.032597; 19.995079; -1858; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 29; E; N; 5001.954600; 1959.709100; 50.032574; 19.995153; -1858; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 33; E; N; 5001.953100; 1959.712800; 50.032551; 19.995213; 108; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 37; E; N; 5001.953100; 1959.712800; 50.032551; 19.995213; 108; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 41; E; N; 5001.953100; 1959.712900; 50.032551; 19.995214; 109; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 45; E; N; 5001.953100; 1959.712900; 50.032551; 19.995214; 109; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 49; E; N; 5001.953100; 1959.712900; 50.032551; 19.995214; 108; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 53; E; N; 5001.953100; 1959.712900; 50.032551; 19.995216; 110; 197.90; 10; 0.00; 0.00
2024; 10; 13; 9; 40; 57; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 1; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 5; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 108; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 9; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 14; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 18; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 22; E; N; 5001.953100; 1959.713000; 50.032551; 19.995216; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 26; E; N; 5001.953100; 1959.713000; 50.032551; 19.995218; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 30; E; N; 5001.953100; 1959.713100; 50.032551; 19.995218; 108; 198.19; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 34; E; N; 5001.953100; 1959.713100; 50.032551; 19.995218; 109; 198.19; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 38; E; N; 5001.953100; 1959.713100; 50.032551; 19.995220; 109; 198.19; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 42; E; N; 5001.953100; 1959.713100; 50.032547; 19.995220; 109; 198.30; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 46; E; N; 5001.952600; 1959.713100; 50.032547; 19.995220; 109; 198.19; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 50; E; N; 5001.952600; 1959.713100; 50.032547; 19.995218; 109; 198.19; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 54; E; N; 5001.952600; 1959.713100; 50.032547; 19.995218; 109; 198.19; 10; 0.00; 0.00
2024; 10; 13; 9; 41; 58; E; N; 5001.952600; 1959.713100; 50.032547; 19.995218; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 3; E; N; 5001.952600; 1959.713100; 50.032547; 19.995220; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 7; E; N; 5001.952600; 1959.713100; 50.032543; 19.995220; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 11; E; N; 5001.952600; 1959.713100; 50.032543; 19.995218; 108; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 15; E; N; 5001.952600; 1959.713100; 50.032543; 19.995218; 109; 198.09; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 19; E; N; 5001.952600; 1959.713000; 50.032543; 19.995218; 108; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 23; E; N; 5001.952600; 1959.713000; 50.032543; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 27; E; N; 5001.952600; 1959.713000; 50.032543; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 31; E; N; 5001.952600; 1959.713000; 50.032543; 19.995216; 108; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 35; E; N; 5001.952600; 1959.712900; 50.032543; 19.995216; 109; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 39; E; N; 5001.952600; 1959.712900; 50.032543; 19.995214; 108; 198.00; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 43; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 108; 197.90; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 48; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 108; 197.90; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 52; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 108; 197.90; 10; 0.00; 0.00
2024; 10; 13; 9; 42; 56; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 108; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 0; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 109; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 4; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 108; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 8; E; N; 5001.952600; 1959.712800; 50.032543; 19.995213; 108; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 12; E; N; 5001.952600; 1959.712600; 50.032547; 19.995211; 109; 197.80; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 16; E; N; 5001.952600; 1959.712600; 50.032547; 19.995211; 108; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 20; E; N; 5001.952600; 1959.712600; 50.032547; 19.995211; 109; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 24; E; N; 5001.952600; 1959.712600; 50.032547; 19.995211; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 28; E; N; 5001.953100; 1959.712600; 50.032547; 19.995211; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 32; E; N; 5001.953100; 1959.712600; 50.032547; 19.995211; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 37; E; N; 5001.953100; 1959.712600; 50.032551; 19.995211; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 41; E; N; 5001.953100; 1959.712600; 50.032551; 19.995211; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 45; E; N; 5001.953100; 1959.712600; 50.032551; 19.995211; 109; 197.59; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 49; E; N; 5001.953100; 1959.712600; 50.032551; 19.995211; 109; 197.69; 10; 0.00; 0.00
2024; 10; 13; 9; 43; 53; E; N; 5001.953100; 1959.712600; 50.032551; 19.995211; 109; 197.69; 10; 0.00; 0.00
